source	target
TNFAIP3	USP8
TPR	USP8
USP7	USP8
USP5	USP8
USP9X	USP8
PICALM	USP8
BAP1	USP8
TRIM24	USP8
USP13	USP8
USP6	USP8
USP10	USP8
STUB1	USP8
ANK3	STXBP1
EPHA2	STXBP1
FGA	STXBP1
FGB	STXBP1
FLNA	STXBP1
GATA1	STXBP1
GNAS	STXBP1
IKBKB	STXBP1
PDGFRA	STXBP1
PTCH1	STXBP1
ANK3	CUL7
APC	CUL7
RHOB	CUL7
RCC1	CUL7
DDX5	CUL7
ECT2	CUL7
FGFR1	CUL7
ATXN3	CUL7
MKI67	CUL7
NOTCH1	CUL7
NOTCH4	CUL7
PLK1	CUL7
SON	CUL7
TGFBR1	CUL7
TGFBR3	CUL7
HMGA2	CUL7
USP8	CUL7
DDX17	CUL7
ANK3	RAB11A
RHOA	RAB11A
CCND1	RAB11A
BMPR2	RAB11A
BRAF	RAB11A
CDK4	RAB11A
EPHA2	RAB11A
ERCC6	RAB11A
FLNA	RAB11A
IKBKB	RAB11A
KPNB1	RAB11A
LAMB1	RAB11A
NUMA1	RAB11A
PIK3C3	RAB11A
PLCG1	RAB11A
PLK1	RAB11A
PTCH1	RAB11A
RAD51B	RAB11A
RREB1	RAB11A
SOX9	RAB11A
SRC	RAB11A
STXBP1	RAB11A
TNF	RAB11A
EZR	RAB11A
BTG2	RAB11A
SMC1A	RAB11A
CUL3	RAB11A
CDC23	RAB11A
STAG1	RAB11A
STAG2	RAB11A
CHEK2	RAB11A
ANK3	SON
APC	SON
RHOB	SON
ECT2	SON
MECOM	SON
AFF2	SON
FUS	SON
HNRNPA2B1	SON
ATXN3	SON
MYOD1	SON
NF2	SON
PLK1	SON
PRKACA	SON
SRSF3	SON
CELF1	SON
TCERG1	SON
ANK3	PTCH1
CDK6	PTCH1
DDIT3	PTCH1
EPHA2	PTCH1
ESR1	PTCH1
FLNA	PTCH1
GLI3	PTCH1
GPS2	PTCH1
HDAC2	PTCH1
FOXA2	PTCH1
ID3	PTCH1
IKBKB	PTCH1
SMAD6	PTCH1
MEN1	PTCH1
NFKBIA	PTCH1
PIM1	PTCH1
PON1	PTCH1
PPARG	PTCH1
ANPEP	GSTA4
GPX1	GSTA4
GSTM5	GSTA4
ANXA2	HNRNPK
HIP1	HNRNPK
APC	AXIN1
CDKN1B	AXIN1
CSNK1A1	AXIN1
CSNK2A1	AXIN1
CTNND1	AXIN1
CYLD	AXIN1
DHX9	AXIN1
ECT2	AXIN1
FGA	AXIN1
FGB	AXIN1
FOXO1	AXIN1
GLI1	AXIN1
GLI3	AXIN1
HSF1	AXIN1
INSR	AXIN1
MLLT3	AXIN1
NEDD4	AXIN1
PDGFB	AXIN1
PLK1	AXIN1
RPS2	AXIN1
SFRP4	AXIN1
SOX2	AXIN1
STK4	AXIN1
STK11	AXIN1
TCF7L2	AXIN1
TNF	AXIN1
TNFAIP3	AXIN1
TRAF6	AXIN1
PTPRU	AXIN1
ATG7	AXIN1
APC	IRF6
CDKN1A	IRF6
CDKN1B	IRF6
CDKN2A	IRF6
CDKN2B	IRF6
CDKN2C	IRF6
DDIT3	IRF6
HRAS	IRF6
INHBA	IRF6
IRF1	IRF6
APC	MEN1
CDK6	MEN1
CDKN1B	MEN1
CDKN2A	MEN1
CDKN2B	MEN1
CREBBP	MEN1
CYLD	MEN1
DDB2	MEN1
DDIT3	MEN1
EP300	MEN1
EPB41	MEN1
ERCC3	MEN1
ERCC4	MEN1
ERCC5	MEN1
ERCC6	MEN1
ESR1	MEN1
MECOM	MEN1
FANCD2	MEN1
FBLN1	MEN1
FLNA	MEN1
GATA3	MEN1
GPS2	MEN1
HDAC2	MEN1
FOXA2	MEN1
HSF1	MEN1
HSP90AB1	MEN1
ID3	MEN1
IL1B	MEN1
INHBA	MEN1
SMAD4	MEN1
MARK3	MEN1
MEF2C	MEN1
MAP3K5	MEN1
LILRB1	MEN1
APC	NEK2
CENPF	NEK2
RCC1	NEK2
DDX3X	NEK2
ECT2	NEK2
ERCC2	NEK2
HSP90AB1	NEK2
MAP3K4	NEK2
NDC80	NEK2
APC	KMT2A
FGA	KMT2A
LAMC1	KMT2A
LLGL1	KMT2A
MDM2	KMT2A
MDM4	KMT2A
MITF	KMT2A
MCRS1	KMT2A
APC	AXIN2
CDKN1B	AXIN2
COL1A1	AXIN2
CSNK1A1	AXIN2
CTNNB1	AXIN2
CTNND1	AXIN2
CYLD	AXIN2
ELAVL1	AXIN2
EZH2	AXIN2
MTOR	AXIN2
FUS	AXIN2
GLI1	AXIN2
GLI3	AXIN2
HNRNPU	AXIN2
IL1B	AXIN2
LAMB1	AXIN2
SMAD3	AXIN2
MLLT3	AXIN2
MSH2	AXIN2
MSH3	AXIN2
NKX3-1	AXIN2
SFRP4	AXIN2
SOX2	AXIN2
STK4	AXIN2
STK11	AXIN2
TCF7L2	AXIN2
TGFBR2	AXIN2
TWIST1	AXIN2
TAF15	AXIN2
AXIN1	AXIN2
PTPRU	AXIN2
CELF1	AXIN2
APC	IRF1
FAS	IRF1
CDKN1A	IRF1
CDKN1B	IRF1
CDKN2A	IRF1
CDKN2B	IRF1
CDKN2C	IRF1
DDIT3	IRF1
DDX3X	IRF1
DHX9	IRF1
EIF5A	IRF1
EP300	IRF1
ERCC2	IRF1
ERCC3	IRF1
FOXO1	IRF1
HIP1	IRF1
HRAS	IRF1
INHBA	IRF1
BCL2L10	IRF1
G3BP1	IRF1
DLC1	IRF1
IFITM3	IRF1
ATG7	IRF1
LILRB1	IRF1
APC	TFAP4
CCND1	TFAP4
CDK4	TFAP4
CDKN1B	TFAP4
CDKN2A	TFAP4
CHD1	TFAP4
EP300	TFAP4
ERCC2	TFAP4
ERCC3	TFAP4
FGA	TFAP4
FOXM1	TFAP4
HDAC1	TFAP4
HSP90AB1	TFAP4
JUN	TFAP4
LAMC1	TFAP4
LLGL1	TFAP4
MDM2	TFAP4
MDM4	TFAP4
MEN1	TFAP4
MITF	TFAP4
KMT2A	TFAP4
PLK1	TFAP4
PML	TFAP4
PTEN	TFAP4
SMARCA4	TFAP4
SMARCB1	TFAP4
SOX9	TFAP4
TAF11	TFAP4
APC	LLGL1
FGA	LLGL1
IKBKB	LLGL1
LAMC1	LLGL1
APC	MLLT3
CSNK1A1	MLLT3
CTNND1	MLLT3
CYLD	MLLT3
GLI1	MLLT3
GLI3	MLLT3
HNRNPU	MLLT3
PTPRU	MLLT3
APC	TP53
BIRC3	TP53
RHOB	TP53
ATM	TP53
ATR	TP53
BAX	TP53
CCND1	TP53
BCL3	TP53
BCL6	TP53
BLM	TP53
BMPR2	TP53
BOK	TP53
BRCA1	TP53
BRCA2	TP53
KLF5	TP53
CDKN1A	TP53
CDKN1B	TP53
CDKN2A	TP53
CDKN2B	TP53
CDKN2C	TP53
CREBBP	TP53
DDIT3	TP53
DDX3X	TP53
DDX5	TP53
GSDME	TP53
ECT2	TP53
EEF1D	TP53
EGFR	TP53
EGR1	TP53
EP300	TP53
ERCC3	TP53
ERCC4	TP53
ERCC5	TP53
ESR1	TP53
ETS1	TP53
FANCD2	TP53
FGA	TP53
FHIT	TP53
FOXM1	TP53
FOXO3	TP53
FTH1	TP53
GATA2	TP53
GATA3	TP53
GATA6	TP53
GRB2	TP53
NR3C1	TP53
HIF1A	TP53
HIP1	TP53
HNF4A	TP53
HRAS	TP53
HSF1	TP53
INHBA	TP53
IRF1	TP53
IRF6	TP53
JUN	TP53
LAMC1	TP53
LCK	TP53
LLGL1	TP53
SMAD3	TP53
SMAD4	TP53
MDM2	TP53
MDM4	TP53
MEN1	TP53
MGAT3	TP53
MITF	TP53
MLF1	TP53
KMT2A	TP53
MLLT3	TP53
FOXO4	TP53
MYC	TP53
NEDD4	TP53
NF2	TP53
NFE2L2	TP53
NKX3-1	TP53
NOTCH1	TP53
NOTCH2	TP53
NPM1	TP53
PDGFB	TP53
PDK2	TP53
PIK3C3	TP53
PKD2	TP53
PML	TP53
POLD1	TP53
PPARG	TP53
MAPK7	TP53
MAP2K1	TP53
MAP2K2	TP53
PTPRC	TP53
PTPRK	TP53
PEX2	TP53
RAD23B	TP53
RELA	TP53
S100A8	TP53
SKP2	TP53
SLIT3	TP53
SMARCA4	TP53
SOX2	TP53
SOX9	TP53
SPI1	TP53
SRC	TP53
STAT3	TP53
STK11	TP53
TBX3	TP53
TCF7L2	TP53
TERT	TP53
TFAP4	TP53
TGFBR2	TP53
THBS1	TP53
TNF	TP53
BCL2L11	TP53
FSTL3	TP53
KLF2	TP53
DLC1	TP53
ATG7	TP53
MALT1	TP53
WDR45	TP53
APC	MDM4
EGFR	MDM4
FGA	MDM4
FLNA	MDM4
LAMC1	MDM4
LLGL1	MDM4
MDM2	MDM4
APC	INHBA
FAS	INHBA
CDK4	INHBA
CDK6	INHBA
CDKN1A	INHBA
CDKN1B	INHBA
CDKN2A	INHBA
CDKN2B	INHBA
CDKN2C	INHBA
RCC1	INHBA
CSNK2B	INHBA
DDIT3	INHBA
DDX3X	INHBA
DDX5	INHBA
DHX9	INHBA
E2F3	INHBA
ETS1	INHBA
BPTF	INHBA
FOXE1	INHBA
FOXO3	INHBA
FUS	INHBA
GATA1	INHBA
GATA3	INHBA
GATA4	INHBA
GATA6	INHBA
HMGB1	INHBA
FOXA2	INHBA
HNF4A	INHBA
HRAS	INHBA
FSTL3	INHBA
DDX17	INHBA
LILRB1	INHBA
APC	MLF1
CDKN1A	MLF1
CDKN1B	MLF1
CDKN2A	MLF1
CDKN2B	MLF1
CDKN2C	MLF1
DDIT3	MLF1
HRAS	MLF1
INHBA	MLF1
IRF1	MLF1
IRF6	MLF1
SMAD3	MLF1
APC	SOX9
ATRX	SOX9
BMPR2	SOX9
COL1A1	SOX9
COL1A2	SOX9
COL2A1	SOX9
DAXX	SOX9
BPTF	SOX9
FGA	SOX9
NR5A1	SOX9
GATA1	SOX9
GATA4	SOX9
NR3C1	SOX9
H3-3A	SOX9
H3-3B	SOX9
LAMC1	SOX9
LLGL1	SOX9
SMAD3	SOX9
SMAD6	SOX9
MDM2	SOX9
MDM4	SOX9
MEF2C	SOX9
MITF	SOX9
KMT2A	SOX9
MYB	SOX9
MYC	SOX9
NOTCH1	SOX9
NPM1	SOX9
PDGFB	SOX9
PLCG1	SOX9
PML	SOX9
POU5F1	SOX9
MAPK7	SOX9
RELA	SOX9
RREB1	SOX9
SMARCA1	SOX9
SMARCA4	SOX9
SMARCB1	SOX9
SMARCD1	SOX9
SMARCE1	SOX9
SOX5	SOX9
APC	MYC
CDK4	MYC
CDK6	MYC
CDKN1A	MYC
CDKN1B	MYC
CDKN2A	MYC
CDKN2B	MYC
CDKN2C	MYC
DAXX	MYC
DDIT3	MYC
DDX3X	MYC
DHX9	MYC
EGFR	MYC
EPAS1	MYC
ERBB2	MYC
FANCD2	MYC
BPTF	MYC
FGF2	MYC
FGFR4	MYC
FMR1	MYC
AFF2	MYC
FTH1	MYC
GATA6	MYC
HGF	MYC
HIF1A	MYC
HMGB1	MYC
HOXA7	MYC
HRAS	MYC
HSF1	MYC
IL1B	MYC
INHBA	MYC
IRF1	MYC
IRF6	MYC
KCNH2	MYC
KDR	MYC
SMAD3	MYC
MEF2C	MYC
MAP3K5	MYC
MEN1	MYC
MLF1	MYC
FOXO4	MYC
MYB	MYC
TXNIP	MYC
MALT1	MYC
APC	STK11
ATM	STK11
BOK	STK11
CDKN1A	STK11
CDKN1B	STK11
CDKN2A	STK11
CDKN2B	STK11
CDKN2C	STK11
CREBBP	STK11
CSNK1A1	STK11
CTNND1	STK11
CYLD	STK11
DDIT3	STK11
DDX5	STK11
ECT2	STK11
MARK2	STK11
EP300	STK11
FHIT	STK11
FOXO1	STK11
GLI1	STK11
GLI3	STK11
HMGB1	STK11
HRAS	STK11
HSP90AB1	STK11
INHBA	STK11
INSR	STK11
IRF1	STK11
IRF6	STK11
SMAD3	STK11
SMAD4	STK11
MEN1	STK11
MLF1	STK11
MLLT3	STK11
FOXO4	STK11
MME	STK11
MYC	STK11
NOTCH1	STK11
NOTCH2	STK11
PDGFB	STK11
PDK2	STK11
PIK3C2A	STK11
PPP2R5A	STK11
PPP3CA	STK11
PPP6C	STK11
PRKD1	STK11
MAP2K1	STK11
PTEN	STK11
PTPN1	STK11
PTPN6	STK11
PTPN12	STK11
PTPN13	STK11
PTPRK	STK11
SFRP4	STK11
SOX2	STK11
STK4	STK11
PTPRU	STK11
PTPRT	STK11
BIRC3	TRIM24
AR	TRIM24
BAX	TRIM24
BCL3	TRIM24
CASP3	TRIM24
HIP1	TRIM24
KRAS	TRIM24
NF2	TRIM24
PRKD1	TRIM24
PTEN	TRIM24
RARA	TRIM24
SKP2	TRIM24
AURKA	TRIM24
TERT	TRIM24
TP53	TRIM24
TRAF2	TRIM24
USP7	TRIM24
STUB1	TRIM24
MALT1	TRIM24
BIRC3	SKP2
BAX	SKP2
BCL2	SKP2
BCL3	SKP2
CTNNB1	SKP2
CYLD	SKP2
DDIT3	SKP2
DDX3X	SKP2
HIP1	SKP2
IRF1	SKP2
IRF2	SKP2
IRF7	SKP2
MOV10	SKP2
NF2	SKP2
NFE2L2	SKP2
PCBP2	SKP2
PML	SKP2
PPP2R5C	SKP2
PTX3	SKP2
RARRES2	SKP2
TRIM27	SKP2
RNF4	SKP2
UBE2A	SKP2
UBE2D1	SKP2
CUL1	SKP2
G3BP1	SKP2
TRIM28	SKP2
STUB1	SKP2
IFITM3	SKP2
ATG7	SKP2
LILRB1	SKP2
MALT1	SKP2
APOB	C3
ARNT	C3
BRCA1	C3
BRAF	C3
FLT4	C3
HIF1A	C3
IL1B	C3
KLK6	C3
APOB	SOAT1
EP300	SOAT1
PPARG	SOAT1
APOB	SULT2B1
CYP2C8	SULT2B1
CYP2C9	SULT2B1
CYP2E1	SULT2B1
AKR1C2	SULT2B1
SFRP4	SULT2B1
SOAT1	SULT2B1
APOB	MPO
GPX1	MPO
FAS	DEPDC5
ATM	DEPDC5
CDKN1A	DEPDC5
MTOR	DEPDC5
MAP3K5	DEPDC5
PRKD1	DEPDC5
MAPK1	DEPDC5
STK11	DEPDC5
TSC1	DEPDC5
TFEB	DEPDC5
EIF2AK3	DEPDC5
FAS	TNFRSF10A
BAX	TNFRSF10A
CASP8	TNFRSF10A
INHBA	TNFRSF10A
SMAD3	TNFRSF10A
TNF	TNFRSF10A
RIPK1	TNFRSF10A
FAS	CASP3
BAX	CASP3
BCL2	CASP3
BOK	CASP3
EIF5A	CASP3
EP300	CASP3
ERCC2	CASP3
ERCC3	CASP3
FOXO1	CASP3
GSK3A	CASP3
HIP1	CASP3
IRF1	CASP3
KRAS	CASP3
MDM2	CASP3
NTRK1	CASP3
PPARD	CASP3
PRKD1	CASP3
PTEN	CASP3
STK4	CASP3
AURKA	CASP3
TAL1	CASP3
TERT	CASP3
TGFBR2	CASP3
USP7	CASP3
PICALM	CASP3
BCL2L10	CASP3
STUB1	CASP3
IKZF1	CASP3
DLC1	CASP3
FAS	BOK
ATM	BOK
BAX	BOK
BCL2	BOK
DDX5	BOK
EIF5A	BOK
EP300	BOK
ERCC2	BOK
ERCC3	BOK
FHIT	BOK
FOXO1	BOK
HIP1	BOK
IRF1	BOK
LCK	BOK
SMAD3	BOK
MDM2	BOK
NKX3-1	BOK
PDCD2	BOK
PDK2	BOK
PIK3R2	BOK
PPARD	BOK
PPARG	BOK
S100A8	BOK
BCL2L10	BOK
DLC1	BOK
FAS	PPARD
EIF5A	PPARD
EP300	PPARD
ERCC2	PPARD
ERCC3	PPARD
FOXO1	PPARD
HIP1	PPARD
IRF1	PPARD
MDM2	PPARD
BCL2L10	PPARD
DLC1	PPARD
AR	ATP1A1
NR3C1	ATP1A1
KCNH2	ATP1A1
KCNJ5	ATP1A1
AR	ITGAV
COL3A1	ITGAV
COL5A1	ITGAV
CRP	ITGAV
CTNNB1	ITGAV
EPHA1	ITGAV
EPHB1	ITGAV
EPHB4	ITGAV
EPS15	ITGAV
ERBB2	ITGAV
FGA	ITGAV
FGB	ITGAV
LRRC32	ITGAV
INHBA	ITGAV
ITGA4	ITGAV
LILRB2	ITGAV
AR	ARID1A
ATRX	ARID1A
DAXX	ARID1A
DDX5	ARID1A
ESR1	ARID1A
BPTF	ARID1A
MYB	ARID1A
MYC	ARID1A
NEDD4	ARID1A
NKX3-1	ARID1A
SMARCA1	ARID1A
SMARCA4	ARID1A
SMARCB1	ARID1A
SMARCD1	ARID1A
SMARCE1	ARID1A
SOX9	ARID1A
DDX17	ARID1A
AR	MED1
ATP1A1	MED1
DSP	MED1
EEF1A1	MED1
EPHA2	MED1
ERBB2	MED1
ETS1	MED1
ETV4	MED1
EVPL	MED1
FGFR2	MED1
FOXO3	MED1
GATA1	MED1
NR3C1	MED1
INHBA	MED1
LMO2	MED1
SMAD6	MED1
MITF	MED1
NKX3-1	MED1
PLCG1	MED1
MED16	MED1
TXNIP	MED1
BRD8	MED1
AR	ACTB
CTNNB1	ACTB
EPHA2	ACTB
ETS1	ACTB
ATP8B1	ACTB
RAC1	ACTB
AR	RARA
CHRNB2	RARA
CR1	RARA
DDIT3	RARA
EGFR	RARA
ERBB2	RARA
ERBB3	RARA
ERBB4	RARA
GATA3	RARA
GATA6	RARA
HIF1A	RARA
HLA-DRB1	RARA
HMGB1	RARA
IRF4	RARA
MC1R	RARA
PDGFRB	RARA
PON1	RARA
PPARG	RARA
PTPRK	RARA
AKT3	RARA
LILRB2	RARA
LILRB1	RARA
AR	ELL
CEBPA	ELL
MTOR	ELL
ARAF	ROS1
MTOR	ROS1
GNA12	ROS1
ARAF	XPO1
EIF5A	XPO1
GNA12	XPO1
NPM1	XPO1
RAD23B	XPO1
RPS15	XPO1
ARAF	RAD23B
ERCC3	RAD23B
ERCC4	RAD23B
ERCC5	RAD23B
GNA12	RAD23B
RHOA	SLIT3
BCL6	SLIT3
CDKN1A	SLIT3
CDKN1B	SLIT3
CDKN2A	SLIT3
CDKN2C	SLIT3
DDX3X	SLIT3
HNF4A	SLIT3
INHBA	SLIT3
ITGAV	SLIT3
SMAD3	SLIT3
SMAD4	SLIT3
PML	SLIT3
RHOA	TNFRSF1B
IL1B	TNFRSF1B
RELA	TNFRSF1B
TLR4	TNFRSF1B
TNF	TNFRSF1B
TNFAIP3	TNFRSF1B
LILRB2	TNFRSF1B
RHOA	SOX11
BMP7	SOX11
BMPR1A	SOX11
BMPR2	SOX11
FGFR1	SOX11
IL6ST	SOX11
DDR2	SOX11
PTPRC	SOX11
RHOA	MAP2K2
ATM	MAP2K2
DDX3X	MAP2K2
DDX5	MAP2K2
EGFR	MAP2K2
EZH2	MAP2K2
KDR	MAP2K2
MARK3	MAP2K2
MYC	MAP2K2
MAPK1	MAP2K2
MAP2K1	MAP2K2
RAF1	MAP2K2
RHOA	MME
CCR7	MME
IGF1R	MME
LRP1	MME
HAX1	MME
RHOA	KHSRP
ZFP36L1	KHSRP
ZFP36L2	KHSRP
CCR7	KHSRP
MME	KHSRP
MOV10	KHSRP
TRAF6	KHSRP
CXCR4	KHSRP
HAX1	KHSRP
DDX17	KHSRP
RHOA	NR3C2
DDX3X	NR3C2
EGFR	NR3C2
EP300	NR3C2
IL1B	NR3C2
RHOA	PKP4
DRD3	PKP4
ECT2	PKP4
EZH2	PKP4
RAPGEF1	PKP4
HRAS	PKP4
AFDN	PKP4
NF1	PKP4
NTRK1	PKP4
PICALM	PKP4
CUL3	PKP4
CCL26	PKP4
RAPGEF3	PKP4
RHOA	TLR4
CPS1	TLR4
CSF1R	TLR4
DDIT3	TLR4
DDX3X	TLR4
DHX9	TLR4
EGFR	TLR4
EP300	TLR4
EPRS1	TLR4
ETS1	TLR4
HMGB1	TLR4
IRF8	TLR4
IL1B	TLR4
LRP1	TLR4
SMAD6	TLR4
NR3C2	TLR4
NFKBIA	TLR4
NOTCH2	TLR4
RELA	TLR4
S100A8	TLR4
SPN	TLR4
SYK	TLR4
THBS1	TLR4
TLR2	TLR4
LILRB2	TLR4
SYNCRIP	TLR4
MALT1	TLR4
RHOA	PCM1
CHD3	PCM1
DCTN1	PCM1
FLNA	PCM1
NPM1	PCM1
RHOA	SMC1A
FLNA	SMC1A
KPNB1	SMC1A
STAG1	SMC1A
STAG2	SMC1A
CHEK2	SMC1A
RHOA	HMGA2
B2M	HMGA2
BLM	HMGA2
BMP7	HMGA2
BRCA1	HMGA2
CDKN1A	HMGA2
CDKN2A	HMGA2
DDX3X	HMGA2
DDX5	HMGA2
ERCC6	HMGA2
EZH2	HMGA2
FGFR1	HMGA2
FMR1	HMGA2
GATA6	HMGA2
HDAC1	HMGA2
HMGA1	HMGA2
HSF1	HMGA2
INHBA	HMGA2
ITGAV	HMGA2
JUN	HMGA2
SMAD6	HMGA2
FOXO4	HMGA2
MST1	HMGA2
MYC	HMGA2
NBN	HMGA2
NKX3-1	HMGA2
CNOT3	HMGA2
NOTCH1	HMGA2
NOTCH4	HMGA2
PKD2	HMGA2
MED1	HMGA2
MAP2K1	HMGA2
MAP2K2	HMGA2
PTPRC	HMGA2
SOX9	HMGA2
SOX11	HMGA2
SRC	HMGA2
STC1	HMGA2
TCF7L2	HMGA2
TDG	HMGA2
TFAP4	HMGA2
TGFBR1	HMGA2
TGFBR3	HMGA2
TP53	HMGA2
TP73	HMGA2
WRN	HMGA2
HUWE1	HMGA2
DDX17	HMGA2
POLQ	HMGA2
RHOA	SMC3
FLNA	SMC3
KPNB1	SMC3
RBBP6	SMC3
SMC1A	SMC3
RAB11A	SMC3
STAG1	SMC3
STAG2	SMC3
CHEK2	SMC3
RHOA	LAMB1
EPHA1	LAMB1
ERCC6	LAMB1
ITGA4	LAMB1
ITGAV	LAMB1
ITGB7	LAMB1
RHOA	TLR2
CHGA	TLR2
CSF1R	TLR2
CSNK2A1	TLR2
DDIT3	TLR2
DDX3X	TLR2
DHX9	TLR2
EGFR	TLR2
EP300	TLR2
EPRS1	TLR2
HLA-A	TLR2
HMGB1	TLR2
IRF8	TLR2
IL1B	TLR2
NR3C2	TLR2
RARRES2	TLR2
RELA	TLR2
SALL1	TLR2
SMARCA4	TLR2
SYK	TLR2
TLR6	TLR2
SYNCRIP	TLR2
RHOB	BLM
CDKN1A	BLM
CDKN1B	BLM
CDKN2B	BLM
CDKN2C	BLM
DHX9	BLM
ECT2	BLM
EEF1D	BLM
ELAVL1	BLM
FUS	BLM
GRB2	BLM
MSH6	BLM
MSH2	BLM
MSH3	BLM
MYC	BLM
NBN	BLM
PRF1	BLM
ALYREF	BLM
TRAIP	BLM
TXNIP	BLM
POLQ	BLM
ASCC3	BLM
RHOH	NR1H4
BRCA1	NR1H4
CASP8	NR1H4
CR1	NR1H4
DDIT3	NR1H4
DDX5	NR1H4
DHX9	NR1H4
ESR1	NR1H4
BPTF	NR1H4
FOXE1	NR1H4
FUS	NR1H4
HLA-DRB1	NR1H4
HMGB1	NR1H4
FOXA2	NR1H4
HNF4A	NR1H4
HNRNPK	NR1H4
INHBA	NR1H4
SMAD3	NR1H4
MAX	NR1H4
MC1R	NR1H4
MNAT1	NR1H4
PRKCB	NR1H4
RAD21	NR1H4
RARA	NR1H4
TRIM27	NR1H4
SLAMF1	NR1H4
HNF1A	NR1H4
TCF7L2	NR1H4
TLE1	NR1H4
TNFAIP3	NR1H4
BRD3	NR1H4
RIPK1	NR1H4
USP10	NR1H4
ADIPOQ	NR1H4
FSTL3	NR1H4
DDX17	NR1H4
LILRB1	NR1H4
RHOH	TLE1
BCL2	TLE1
ESR1	TLE1
MCL1	TLE1
NOTCH1	TLE1
PIK3CA	TLE1
PTK2	TLE1
SRC	TLE1
RHOH	USP10
ATM	USP10
BCL3	USP10
BOK	USP10
CASP8	USP10
CYLD	USP10
ESR1	USP10
ATXN3	USP10
PIK3R2	USP10
RELA	USP10
TLE1	USP10
TNFAIP3	USP10
TP53	USP10
USP7	USP10
USP5	USP10
USP9X	USP10
BAP1	USP10
RIPK1	USP10
USP13	USP10
USP6	USP10
ARNTL	PER1
EP300	PER1
HUWE1	PER1
BRD8	PER1
KAT7	PER1
ARNTL	NRIP1
EGFR	NRIP1
ESR1	NRIP1
PER1	NRIP1
NCOA3	NRIP1
HUWE1	NRIP1
ATM	KEAP1
BOK	KEAP1
CBL	KEAP1
STX2	KEAP1
ETV5	KEAP1
MDM2	KEAP1
NEDD4	KEAP1
PIK3R2	KEAP1
PRKD1	KEAP1
RBBP6	KEAP1
UBE2D1	KEAP1
CUL3	KEAP1
USP13	KEAP1
USP10	KEAP1
TRIP12	KEAP1
PSMF1	KEAP1
STUB1	KEAP1
OS9	KEAP1
ATM	USP13
BOK	USP13
CSF1R	USP13
CYLD	USP13
LTK	USP13
ATXN3	USP13
PIK3R2	USP13
TNFAIP3	USP13
USP7	USP13
CITED2	USP13
SIX2	USP13
ASCC3	USP13
ATM	BABAM2
BRCA1	BABAM2
BRCA2	BABAM2
DHX9	BABAM2
EGFR	BABAM2
ERCC6	BABAM2
EYA1	BABAM2
NBN	BABAM2
PLK1	BABAM2
PRKDC	BABAM2
WRN	BABAM2
XRCC5	BABAM2
TRIM28	BABAM2
POLQ	BABAM2
CHEK2	BABAM2
ATM	XRCC5
ATR	XRCC5
BRCA1	XRCC5
BRCA2	XRCC5
CDKN1A	XRCC5
CTNNB1	XRCC5
ERCC4	XRCC5
EYA1	XRCC5
PTK2B	XRCC5
HMGB1	XRCC5
HRAS	XRCC5
HSF1	XRCC5
MDM2	XRCC5
MAP3K4	XRCC5
NBN	XRCC5
NEK2	XRCC5
DDR2	XRCC5
PRKCQ	XRCC5
PRKDC	XRCC5
MAPK1	XRCC5
MAP2K3	XRCC5
MAP2K7	XRCC5
PTK2	XRCC5
SFPQ	XRCC5
TCF7L2	XRCC5
TNF	XRCC5
TP53	XRCC5
TP53BP1	XRCC5
WRN	XRCC5
POLQ	XRCC5
CHEK2	XRCC5
ATP2A2	B2M
CDK6	B2M
CDKN2A	B2M
CDKN2B	B2M
HLA-A	B2M
HMGA1	B2M
MDM2	B2M
PKD2	B2M
MALT1	B2M
ATP2A2	TRPA1
B2M	TRPA1
CREB1	TRPA1
ITGAV	TRPA1
PKD2	TRPA1
RELA	TRPA1
SCN9A	TRPA1
TRPM2	TRPA1
ATP2B3	YWHAE
BMP7	YWHAE
BRAF	YWHAE
ZFP36L1	YWHAE
COL1A1	YWHAE
DAXX	YWHAE
HSF1	YWHAE
IL1A	YWHAE
IL1B	YWHAE
KCNH2	YWHAE
MDM2	YWHAE
MEF2C	YWHAE
MAP3K5	YWHAE
MEN1	YWHAE
MYC	YWHAE
NEDD4	YWHAE
PRKACA	YWHAE
SIX1	YWHAE
TCF7L2	YWHAE
TNF	YWHAE
TPR	YWHAE
XPA	YWHAE
AKAP9	YWHAE
RAPGEF3	YWHAE
ATR	RAD17
BARD1	RAD17
IKBKB	RAD17
MCM7	RAD17
ATR	CDC25A
CASP9	CDC25A
COL3A1	CDC25A
CREBBP	CDC25A
EP300	CDC25A
NEDD4	CDC25A
NPM1	CDC25A
POLD1	CDC25A
PTPRK	CDC25A
TP53	CDC25A
ATRX	SMARCA1
CHD3	SMARCA1
COL4A1	SMARCA1
DAXX	SMARCA1
ERCC6	SMARCA1
BPTF	SMARCA1
MYB	SMARCA1
MYC	SMARCA1
PTPN11	SMARCA1
ATRX	H3C4
DAXX	H3C4
H3-3A	H3C4
H3-3B	H3C4
NPM1	H3C4
SOX9	H3C4
CHAF1B	H3C4
ATRX	H3C2
DAXX	H3C2
H3-3A	H3C2
H3-3B	H3C2
NPM1	H3C2
SOX9	H3C2
CHAF1B	H3C2
H3C4	H3C2
H3C3	H3C2
H3C11	H3C2
H3C8	H3C2
H3C12	H3C2
H3C10	H3C2
ATRX	H4C4
DAXX	H4C4
H3-3A	H4C4
H3-3B	H4C4
NPM1	H4C4
